frame_no,timestamp_sec,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_mode,event_type,line_index,counted,motion_state,avg_per_frame,displacement,moving,in_roi
977,32.5667,1533,car,0.7954,238,529,320,592,279.0,560.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
977,32.5667,1541,truck,0.3564,1537,614,1911,773,1724.0,693.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
978,32.6,1469,truck,0.4917,1669,541,1919,699,1794.0,620.0,multiline,none,-1,False,stationary,4.9,51.94,False,True
978,32.6,1482,truck,0.5451,0,473,151,579,75.5,526.0,multiline,none,-1,False,stationary,0.57,5.7,False,True
978,32.6,1317,car,0.6973,37,485,165,543,101.0,514.0,multiline,none,-1,False,recently_moving,12.73,140.04,True,True
978,32.6,1533,car,0.8248,238,528,320,593,279.0,560.5,multiline,none,-1,False,recently_moving,0.3,1.1,True,True
979,32.6333,1469,truck,0.4968,1658,541,1919,700,1788.5,620.5,multiline,none,-1,False,stationary,4.93,51.92,False,True
979,32.6333,1482,truck,0.7071,0,473,151,579,75.5,526.0,multiline,none,-1,False,stationary,0.45,4.23,False,True
979,32.6333,1317,car,0.8642,31,483,164,543,97.5,513.0,multiline,none,-1,False,recently_moving,11.62,127.83,True,True
979,32.6333,1533,car,0.8043,238,527,319,593,278.5,560.0,multiline,none,-1,False,recently_moving,0.3,1.42,True,True
979,32.6333,1419,car,0.3678,1078,579,1199,646,1138.5,612.5,multiline,none,-1,False,stationary,6.61,72.65,False,True
980,32.6667,1482,truck,0.4712,0,473,150,579,75.0,526.0,multiline,none,-1,False,stationary,0.37,3.27,False,True
980,32.6667,1317,car,0.8279,24,481,162,543,93.0,512.0,multiline,none,-1,False,recently_moving,10.46,115.0,True,True
980,32.6667,1533,car,0.8186,237,527,319,593,278.0,560.0,multiline,none,-1,False,recently_moving,0.32,1.8,True,True
980,32.6667,1419,car,0.3231,1069,577,1188,645,1128.5,611.0,multiline,none,-1,False,stationary,6.92,75.99,False,True
981,32.7,1482,car,0.4655,0,482,148,578,74.0,530.0,multiline,none,-1,False,stationary,0.42,3.16,False,True
981,32.7,1317,car,0.8584,18,479,159,543,88.5,511.0,multiline,none,-1,False,recently_moving,9.31,102.32,True,True
981,32.7,1533,car,0.7959,237,526,319,593,278.0,559.5,multiline,none,-1,False,recently_moving,0.32,2.1,True,True
982,32.7333,1482,truck,0.3031,0,490,148,578,74.0,534.0,multiline,none,-1,False,stationary,0.57,4.07,False,True
982,32.7333,1317,car,0.8721,13,478,157,543,85.0,510.5,multiline,none,-1,False,recently_moving,8.23,90.41,True,True
982,32.7333,1533,car,0.8368,237,526,317,592,277.0,559.0,multiline,none,-1,False,recently_moving,0.35,2.67,True,True
982,32.7333,1531,car,0.5441,418,609,571,682,494.5,645.5,multiline,line_crossed,0,True,recently_moving,3.95,15.73,True,True
983,32.7667,1482,truck,0.2844,0,497,148,577,74.0,537.0,multiline,none,-1,False,stationary,0.77,6.03,False,True
983,32.7667,1317,car,0.8842,10,477,154,543,82.0,510.0,multiline,none,-1,False,recently_moving,7.24,79.53,True,True
983,32.7667,1533,car,0.8518,237,526,314,591,275.5,558.5,multiline,none,-1,False,recently_moving,0.42,3.61,True,True
984,32.8,1482,truck,0.3123,0,502,147,577,73.5,539.5,multiline,none,-1,False,stationary,0.97,8.19,False,True
984,32.8,1317,car,0.8735,7,476,150,542,78.5,509.0,multiline,none,-1,False,recently_moving,6.44,70.75,True,True
984,32.8,1533,car,0.5653,236,526,310,590,273.0,558.0,multiline,none,-1,False,recently_moving,0.53,5.11,True,True
984,32.8,1469,truck,0.4536,1646,540,1918,695,1782.0,617.5,multiline,none,-1,False,stationary,4.97,52.61,False,True
985,32.8333,1317,car,0.866,5,475,145,542,75.0,508.5,multiline,none,-1,False,recently_moving,5.79,63.64,True,True
985,32.8333,1533,car,0.7312,236,526,306,589,271.0,557.5,multiline,none,-1,False,recently_moving,0.63,6.8,True,True
985,32.8333,1419,car,0.475,1038,579,1169,644,1103.5,611.5,multiline,none,-1,False,stationary,7.67,84.25,False,True
986,32.8667,1317,car,0.8805,4,474,140,541,72.0,507.5,multiline,none,-1,False,recently_moving,5.25,57.65,True,True
986,32.8667,1533,car,0.3987,236,527,300,588,268.0,557.5,multiline,none,-1,False,recently_moving,0.79,8.53,True,True
986,32.8667,1482,truck,0.2692,0,505,146,576,73.0,540.5,multiline,none,-1,False,stationary,1.12,9.96,False,True
986,32.8667,1469,truck,0.3881,1628,539,1918,689,1773.0,614.0,multiline,none,-1,False,stationary,5.15,54.66,False,True
987,32.9,1317,car,0.8287,3,474,135,541,69.0,507.5,multiline,none,-1,False,recently_moving,4.78,52.5,True,True
987,32.9,1533,car,0.3495,237,529,295,587,266.0,558.0,multiline,none,-1,False,recently_moving,0.95,10.25,True,True
987,32.9,1482,truck,0.5628,0,507,146,575,73.0,541.0,multiline,none,-1,False,stationary,1.24,11.52,False,True
987,32.9,1469,truck,0.3599,1612,539,1917,698,1764.5,618.5,multiline,none,-1,False,stationary,5.38,57.41,False,True
987,32.9,1451,car,0.7771,224,531,379,592,301.5,561.5,multiline,none,-1,False,stationary,9.41,103.54,False,True
987,32.9,1419,car,0.6408,1010,578,1152,643,1081.0,610.5,multiline,none,-1,False,stationary,8.71,95.69,False,True
988,32.9333,1317,car,0.8532,2,473,129,540,65.5,506.5,multiline,none,-1,False,recently_moving,4.42,48.53,True,True
988,32.9333,1482,truck,0.5358,0,509,144,575,72.0,542.0,multiline,none,-1,False,stationary,1.35,12.92,False,True
988,32.9333,1469,truck,0.2945,1597,538,1916,698,1756.5,618.0,multiline,none,-1,False,stationary,5.63,60.29,False,True
988,32.9333,1451,car,0.6748,196,529,352,589,274.0,559.0,multiline,none,-1,False,stationary,10.83,119.1,False,True
988,32.9333,1419,car,0.7186,987,576,1140,642,1063.5,609.0,multiline,none,-1,False,stationary,9.72,106.85,False,True
989,32.9667,1317,car,0.8876,1,473,124,540,62.5,506.5,multiline,none,-1,False,recently_moving,4.12,45.25,True,True
989,32.9667,1482,truck,0.4383,0,508,142,574,71.0,541.0,multiline,none,-1,False,stationary,1.4,13.74,False,True
989,32.9667,1451,car,0.7872,174,528,330,586,252.0,557.0,multiline,none,-1,False,stationary,12.1,133.08,False,True
989,32.9667,1419,car,0.4034,969,575,1130,642,1049.5,608.5,multiline,none,-1,False,stationary,10.57,116.17,False,True
990,33.0,1317,car,0.8423,1,472,118,539,59.5,505.5,multiline,none,-1,False,recently_moving,3.91,42.96,True,True
990,33.0,1482,truck,0.5081,0,509,140,573,70.0,541.0,multiline,none,-1,False,stationary,1.44,14.53,False,True
990,33.0,1451,car,0.321,155,527,311,582,233.0,554.5,multiline,none,-1,False,stationary,13.11,144.15,False,True
990,33.0,1561,car,0.6321,102,524,144,565,123.0,544.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
991,33.0333,1317,car,0.8322,1,472,112,539,56.5,505.5,multiline,none,-1,False,recently_moving,3.72,40.9,True,True
991,33.0333,1561,car,0.6967,100,523,144,565,122.0,544.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
991,33.0333,1565,car,0.7365,747,636,795,695,771.0,665.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
991,33.0333,1531,car,0.34,466,612,628,685,547.0,648.5,multiline,none,-1,False,recently_moving,8.34,41.61,True,True
991,33.0333,1419,car,0.6335,953,574,1108,640,1030.5,607.0,multiline,none,-1,False,stationary,11.5,126.47,False,True
992,33.0667,1317,car,0.8191,0,471,105,538,52.5,504.5,multiline,none,-1,False,recently_moving,3.58,39.36,True,True
992,33.0667,1561,car,0.6291,97,521,144,565,120.5,543.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
992,33.0667,1565,car,0.8163,747,635,797,695,772.0,665.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
992,33.0667,1419,car,0.5551,941,573,1089,639,1015.0,606.0,multiline,none,-1,False,stationary,12.41,136.45,False,True
992,33.0667,1469,truck,0.3418,1576,537,1916,708,1746.0,622.5,multiline,none,-1,False,stationary,5.99,64.45,False,True
993,33.1,1317,car,0.6052,0,470,99,538,49.5,504.0,multiline,none,-1,False,recently_moving,3.48,38.22,True,True
993,33.1,1561,car,0.7381,93,520,144,566,118.5,543.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
993,33.1,1565,car,0.6868,747,633,800,696,773.5,664.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
993,33.1,1419,car,0.4928,930,573,1075,638,1002.5,605.5,multiline,none,-1,False,stationary,13.23,145.44,False,True
993,33.1,1469,truck,0.2702,1560,537,1916,718,1738.0,627.5,multiline,none,-1,False,stationary,6.37,68.73,False,True
993,33.1,1531,car,0.3348,506,613,674,689,590.0,651.0,multiline,none,-1,False,recently_moving,12.27,73.52,True,True
994,33.1333,1317,car,0.7861,0,470,92,537,46.0,503.5,multiline,none,-1,False,recently_moving,3.42,37.65,True,True
994,33.1333,1561,car,0.6591,89,519,145,567,117.0,543.0,multiline,none,-1,False,recently_moving,0.95,3.77,True,True
994,33.1333,1565,car,0.523,746,631,802,697,774.0,664.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
994,33.1333,1419,car,0.5044,923,573,1064,637,993.5,605.0,multiline,none,-1,False,stationary,13.89,152.71,False,True
994,33.1333,1531,car,0.2773,536,615,709,692,622.5,653.5,multiline,none,-1,False,moving,15.11,105.66,True,True
995,33.1667,1317,car,0.8409,0,469,86,536,43.0,502.5,multiline,none,-1,False,recently_moving,3.37,37.08,True,True
995,33.1667,1561,car,0.6147,84,519,146,569,115.0,544.0,multiline,none,-1,False,recently_moving,1.07,5.21,True,True
995,33.1667,1565,car,0.6482,745,629,804,698,774.5,663.5,multiline,none,-1,False,recently_moving,0.67,2.68,True,True
995,33.1667,1419,car,0.4419,917,572,1055,636,986.0,604.0,multiline,none,-1,False,stationary,14.24,156.57,False,True
995,33.1667,1531,car,0.309,559,617,736,694,647.5,655.5,multiline,none,-1,False,moving,16.93,135.34,True,True
996,33.2,1317,car,0.8366,0,468,80,536,40.0,502.0,multiline,none,-1,False,recently_moving,3.33,36.56,True,True
996,33.2,1561,car,0.4176,79,518,146,570,112.5,544.0,multiline,none,-1,False,recently_moving,1.21,7.06,True,True
996,33.2,1565,car,0.5911,744,628,806,698,775.0,663.0,multiline,none,-1,False,recently_moving,0.68,3.39,True,True
996,33.2,1419,car,0.5598,914,572,1047,636,980.5,604.0,multiline,none,-1,False,stationary,14.29,157.16,False,True
996,33.2,1531,car,0.2607,576,618,756,695,666.0,656.5,multiline,none,-1,False,moving,17.91,161.11,True,True
997,33.2333,1317,car,0.8534,0,468,74,535,37.0,501.5,multiline,none,-1,False,recently_moving,3.29,36.2,True,True
997,33.2333,1561,car,0.6458,73,515,148,571,110.5,543.0,multiline,none,-1,False,recently_moving,1.32,9.01,True,True
997,33.2333,1419,car,0.274,911,571,1041,635,976.0,603.0,multiline,none,-1,False,stationary,14.15,155.61,False,True
998,33.2667,1317,car,0.8348,0,468,68,533,34.0,500.5,multiline,none,-1,False,recently_moving,3.28,36.05,True,True
998,33.2667,1561,car,0.742,67,514,149,572,108.0,543.0,multiline,none,-1,False,recently_moving,1.42,11.14,True,True
998,33.2667,1419,car,0.3768,906,571,1033,634,969.5,602.5,multiline,none,-1,False,stationary,13.47,148.15,False,True
998,33.2667,1565,car,0.7564,746,627,809,698,777.5,662.5,multiline,none,-1,False,recently_moving,0.79,4.7,True,True
999,33.3,1317,car,0.8437,0,467,62,531,31.0,499.0,multiline,none,-1,False,recently_moving,3.26,35.8,True,True
999,33.3,1561,car,0.7807,61,514,150,573,105.5,543.5,multiline,none,-1,False,recently_moving,1.51,13.38,True,True
999,33.3,1419,car,0.3915,900,571,1030,634,965.0,602.5,multiline,none,-1,False,stationary,12.46,137.02,False,True
999,33.3,1565,car,0.6674,747,628,810,698,778.5,663.0,multiline,none,-1,False,recently_moving,0.84,5.8,True,True
1000,33.3333,1317,car,0.8153,0,467,56,529,28.0,498.0,multiline,none,-1,False,recently_moving,3.25,35.7,True,True
1000,33.3333,1561,car,0.8395,55,514,150,574,102.5,544.0,multiline,none,-1,False,recently_moving,1.61,15.87,True,True
1000,33.3333,1565,car,0.505,748,628,811,698,779.5,663.0,multiline,none,-1,False,recently_moving,0.88,6.86,True,True
1001,33.3667,1317,car,0.8368,0,468,50,527,25.0,497.5,multiline,none,-1,False,recently_moving,3.24,35.61,True,True
1001,33.3667,1561,car,0.8499,49,514,150,576,99.5,545.0,multiline,none,-1,False,recently_moving,1.71,18.54,True,True
1001,33.3667,1565,car,0.6503,750,629,812,699,781.0,664.0,multiline,none,-1,False,recently_moving,0.92,7.96,True,True
1001,33.3667,1531,car,0.5634,620,621,802,697,711.0,659.0,multiline,none,-1,False,moving,19.37,193.63,True,True
1002,33.4,1317,car,0.7167,0,468,43,525,21.5,496.5,multiline,none,-1,False,recently_moving,3.26,35.79,True,True
1002,33.4,1561,car,0.8609,43,514,150,577,96.5,545.5,multiline,none,-1,False,recently_moving,1.94,20.98,True,True
1002,33.4,1565,car,0.6518,755,631,811,699,783.0,665.0,multiline,none,-1,False,recently_moving,0.99,9.32,True,True
1002,33.4,1531,car,0.3223,658,625,841,700,749.5,662.5,multiline,none,-1,False,moving,20.76,228.29,True,True
1003,33.4333,1561,car,0.8744,37,514,151,577,94.0,545.5,multiline,none,-1,False,recently_moving,2.11,22.97,True,True
1003,33.4333,1531,car,0.6089,691,628,875,702,783.0,665.0,multiline,none,-1,False,moving,23.84,262.24,True,True
1004,33.4667,1561,car,0.869,30,513,152,577,91.0,545.0,multiline,none,-1,False,recently_moving,2.25,24.6,True,True
1004,33.4667,1582,car,0.6472,789,584,820,628,804.5,606.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1005,33.5,1561,car,0.8942,24,513,152,577,88.0,545.0,multiline,none,-1,False,stationary,2.39,26.18,False,True
1005,33.5,1582,car,0.5454,787,583,820,628,803.5,605.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1005,33.5,1585,car,0.4976,780,582,947,632,863.5,607.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1006,33.5333,1561,car,0.8947,18,513,152,577,85.0,545.0,multiline,none,-1,False,stationary,2.52,27.56,False,True
1006,33.5333,1582,car,0.6609,783,583,819,628,801.0,605.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1006,33.5333,1585,car,0.3274,778,581,945,631,861.5,606.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1007,33.5667,1561,car,0.8949,13,512,151,577,82.0,544.5,multiline,none,-1,False,stationary,2.61,28.61,False,True
1007,33.5667,1582,car,0.7827,779,582,819,628,799.0,605.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1008,33.6,1561,car,0.8928,10,511,149,577,79.5,544.0,multiline,none,-1,False,stationary,2.69,29.46,False,True
1008,33.6,1582,car,0.782,774,580,819,628,796.5,604.0,multiline,none,-1,False,recently_moving,1.21,4.8,True,True
1009,33.6333,1561,car,0.9092,7,510,146,576,76.5,543.0,multiline,none,-1,False,stationary,2.76,30.19,False,True
1009,33.6333,1582,car,0.803,768,578,819,628,793.5,603.0,multiline,none,-1,False,recently_moving,1.43,7.12,True,True
1010,33.6667,1561,car,0.9132,5,510,143,576,74.0,543.0,multiline,none,-1,False,stationary,2.81,30.67,False,True
1010,33.6667,1582,car,0.6949,761,576,819,628,790.0,602.0,multiline,none,-1,False,recently_moving,1.66,9.9,True,True
1011,33.7,1561,car,0.9069,4,510,139,575,71.5,542.5,multiline,none,-1,False,stationary,2.82,30.81,False,True
1011,33.7,1582,car,0.6632,754,574,820,628,787.0,601.0,multiline,none,-1,False,recently_moving,1.84,12.82,True,True
1012,33.7333,1582,car,0.7716,748,573,820,627,784.0,600.0,multiline,none,-1,False,recently_moving,1.98,15.81,True,True
1012,33.7333,1531,car,0.6394,750,630,938,707,844.0,668.5,multiline,none,-1,False,moving,27.74,305.14,True,True
1013,33.7667,1582,car,0.8104,743,574,820,627,781.5,600.5,multiline,none,-1,False,recently_moving,2.07,18.56,True,True
1013,33.7667,1531,car,0.8036,798,631,989,711,893.5,671.0,multiline,none,-1,False,moving,31.61,347.76,True,True
1013,33.7667,1482,car,0.9145,0,509,134,573,67.0,541.0,multiline,none,-1,False,stationary,1.57,15.46,False,True
1014,33.8,1582,car,0.5259,738,574,820,626,779.0,600.0,multiline,none,-1,False,recently_moving,2.13,21.24,True,True
1014,33.8,1531,car,0.5906,839,634,1031,714,935.0,674.0,multiline,none,-1,False,moving,34.59,380.51,True,True
1014,33.8,1482,car,0.9239,0,508,127,572,63.5,540.0,multiline,none,-1,False,stationary,1.75,16.27,False,True
1015,33.8333,1582,car,0.7597,735,574,821,625,778.0,599.5,multiline,none,-1,False,recently_moving,2.13,23.37,True,True
1015,33.8333,1531,car,0.7202,872,636,1067,716,969.5,676.0,multiline,none,-1,False,moving,35.95,395.5,True,True
1015,33.8333,1482,car,0.928,0,508,121,572,60.5,540.0,multiline,none,-1,False,stationary,1.85,16.16,False,True
1016,33.8667,1582,car,0.7157,731,572,822,625,776.5,598.5,multiline,none,-1,False,recently_moving,2.28,24.97,True,True
1016,33.8667,1531,car,0.4495,910,638,1099,718,1004.5,678.0,multiline,none,-1,False,moving,36.58,402.42,True,True
1016,33.8667,1482,car,0.9194,0,507,115,571,57.5,539.0,multiline,none,-1,False,stationary,1.9,15.86,False,True
1017,33.9,1582,car,0.6393,728,571,822,626,775.0,598.5,multiline,none,-1,False,recently_moving,2.34,25.66,True,True
1017,33.9,1531,car,0.66,944,640,1126,719,1035.0,679.5,multiline,none,-1,False,moving,36.93,406.21,True,True
1017,33.9,1482,car,0.9164,0,507,109,570,54.5,538.5,multiline,none,-1,False,stationary,1.92,16.43,False,True
1018,33.9333,1582,car,0.6502,725,570,822,626,773.5,598.0,multiline,none,-1,False,recently_moving,2.36,25.94,True,True
1018,33.9333,1531,car,0.5873,973,641,1151,721,1062.0,681.0,multiline,none,-1,False,moving,37.21,409.34,True,True
1018,33.9333,1482,car,0.911,0,506,103,569,51.5,537.5,multiline,none,-1,False,stationary,1.96,17.8,False,True
1018,33.9333,1605,car,0.4591,717,563,819,592,768.0,577.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1019,33.9667,1582,car,0.8596,723,569,822,626,772.5,597.5,multiline,none,-1,False,stationary,2.33,25.58,False,True
1019,33.9667,1531,car,0.5188,995,642,1175,723,1085.0,682.5,multiline,none,-1,False,moving,37.54,412.98,True,True
1019,33.9667,1482,car,0.8855,0,505,97,569,48.5,537.0,multiline,none,-1,False,stationary,2.05,19.92,False,True
1019,33.9667,1608,truck,0.7871,1265,529,1604,664,1434.5,596.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1020,34.0,1582,car,0.8286,721,567,821,626,771.0,596.5,multiline,none,-1,False,stationary,2.26,24.83,False,True
1020,34.0,1531,car,0.8475,1014,644,1198,724,1106.0,684.0,multiline,none,-1,False,moving,37.0,406.94,True,True
1020,34.0,1482,car,0.8855,0,505,91,569,45.5,537.0,multiline,none,-1,False,stationary,2.18,22.61,False,True
1020,34.0,1608,truck,0.8823,1262,528,1604,664,1433.0,596.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1021,34.0333,1582,car,0.8886,719,566,820,626,769.5,596.0,multiline,none,-1,False,stationary,2.15,23.62,False,True
1021,34.0333,1531,car,0.903,1030,645,1218,726,1124.0,685.5,multiline,none,-1,False,moving,35.98,395.82,True,True
1021,34.0333,1482,car,0.8886,0,504,85,568,42.5,536.0,multiline,none,-1,False,stationary,2.33,25.17,False,True
1021,34.0333,1608,truck,0.8099,1258,528,1604,664,1431.0,596.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1022,34.0667,1582,car,0.8784,717,564,819,626,768.0,595.0,multiline,none,-1,False,stationary,2.04,22.32,False,True
1022,34.0667,1531,car,0.8828,1046,646,1238,727,1142.0,686.5,multiline,none,-1,False,moving,34.83,383.14,True,True
1022,34.0667,1482,car,0.8769,0,504,79,568,39.5,536.0,multiline,none,-1,False,stationary,2.52,27.54,False,True
1022,34.0667,1608,truck,0.8754,1253,528,1604,664,1428.5,596.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1023,34.1,1582,car,0.8457,714,563,816,626,765.0,594.5,multiline,none,-1,False,stationary,1.96,21.45,False,True
1023,34.1,1531,car,0.8967,1062,646,1258,728,1160.0,687.0,multiline,none,-1,False,moving,32.71,359.83,True,True
1023,34.1,1482,car,0.8722,0,504,73,567,36.5,535.5,multiline,none,-1,False,stationary,2.72,29.81,False,True
1023,34.1,1608,truck,0.8349,1246,528,1604,664,1425.0,596.0,multiline,none,-1,False,recently_moving,1.34,5.35,True,True
1024,34.1333,1582,car,0.421,710,562,813,626,761.5,594.0,multiline,none,-1,False,stationary,1.94,21.29,False,True
1024,34.1333,1531,car,0.8865,1078,647,1277,729,1177.5,688.0,multiline,none,-1,False,moving,30.32,333.47,True,True
1024,34.1333,1482,car,0.8856,0,505,66,566,33.0,535.5,multiline,none,-1,False,stationary,2.86,31.42,False,True
1024,34.1333,1608,truck,0.8458,1239,527,1604,663,1421.5,595.0,multiline,none,-1,False,recently_moving,1.61,8.05,True,True
1025,34.1667,1582,car,0.6291,708,561,808,625,758.0,593.0,multiline,none,-1,False,stationary,1.97,21.57,False,True
1025,34.1667,1531,car,0.9245,1094,647,1296,731,1195.0,689.0,multiline,none,-1,False,moving,27.99,307.94,True,True
1025,34.1667,1482,car,0.8701,0,506,60,565,30.0,535.5,multiline,none,-1,False,stationary,2.93,32.22,False,True
1025,34.1667,1608,truck,0.8493,1232,527,1602,663,1417.0,595.0,multiline,none,-1,False,recently_moving,1.89,11.34,True,True
1026,34.2,1582,car,0.785,692,561,802,625,747.0,593.0,multiline,none,-1,False,stationary,2.3,25.08,False,True
1026,34.2,1531,car,0.9158,1112,648,1314,732,1213.0,690.0,multiline,none,-1,False,moving,25.96,285.53,True,True
1026,34.2,1482,car,0.8418,0,507,54,563,27.0,535.0,multiline,none,-1,False,stationary,2.99,32.8,False,True
1026,34.2,1608,truck,0.6396,1224,527,1585,663,1404.5,595.0,multiline,none,-1,False,recently_moving,2.56,17.88,True,True
1027,34.2333,1582,car,0.7496,675,560,796,624,735.5,592.0,multiline,none,-1,False,stationary,2.82,30.77,False,True
1027,34.2333,1531,car,0.9048,1129,649,1332,733,1230.5,691.0,multiline,none,-1,False,moving,24.08,264.84,True,True
1027,34.2333,1482,car,0.7897,0,508,48,562,24.0,535.0,multiline,none,-1,False,stationary,3.01,33.11,False,True
1027,34.2333,1608,truck,0.8524,1216,527,1566,662,1391.0,594.5,multiline,none,-1,False,recently_moving,3.36,26.85,True,True
1028,34.2667,1582,car,0.8654,658,560,790,623,724.0,591.5,multiline,none,-1,False,stationary,3.48,37.98,False,True
1028,34.2667,1531,car,0.8434,1147,649,1349,734,1248.0,691.5,multiline,none,-1,False,moving,22.44,246.83,True,True
1028,34.2667,1482,car,0.8183,0,509,42,561,21.0,535.0,multiline,none,-1,False,stationary,3.03,33.29,False,True
1028,34.2667,1608,truck,0.9197,1208,526,1547,661,1377.5,593.5,multiline,none,-1,False,recently_moving,4.16,37.41,True,True
1029,34.3,1582,car,0.7937,643,560,783,622,713.0,591.0,multiline,none,-1,False,stationary,4.21,45.95,False,True
1029,34.3,1531,car,0.8548,1165,650,1361,734,1263.0,692.0,multiline,none,-1,False,moving,20.99,230.92,True,True
1029,34.3,1482,car,0.6861,0,511,37,560,18.5,535.5,multiline,none,-1,False,stationary,3.02,33.17,False,True
1029,34.3,1608,truck,0.9037,1200,526,1531,660,1365.5,593.0,multiline,none,-1,False,recently_moving,4.85,48.47,True,True
1030,34.3333,1582,car,0.7617,626,556,776,622,701.0,589.0,multiline,none,-1,False,stationary,5.04,55.05,False,True
1030,34.3333,1531,car,0.8796,1182,651,1378,735,1280.0,693.0,multiline,none,-1,False,moving,19.86,218.47,True,True
1030,34.3333,1608,truck,0.884,1192,526,1520,659,1356.0,592.5,multiline,none,-1,False,recently_moving,5.37,59.0,True,True
1031,34.3667,1582,car,0.2911,612,555,769,621,690.5,588.0,multiline,none,-1,False,stationary,5.85,64.06,False,True
1031,34.3667,1531,car,0.8145,1198,651,1397,736,1297.5,693.5,multiline,none,-1,False,moving,19.01,209.16,True,True
1031,34.3667,1608,truck,0.8554,1183,525,1511,658,1347.0,591.5,multiline,none,-1,False,recently_moving,6.22,68.44,True,True
1032,34.4,1531,car,0.4081,1215,652,1413,737,1314.0,694.5,multiline,none,-1,False,moving,18.41,202.53,True,True
1032,34.4,1608,truck,0.838,1175,525,1505,657,1340.0,591.0,multiline,none,-1,False,recently_moving,6.95,76.38,True,True
1033,34.4333,1531,car,0.6272,1233,652,1429,739,1331.0,695.5,multiline,none,-1,False,moving,17.99,197.9,True,True
1033,34.4333,1608,truck,0.819,1166,525,1499,656,1332.5,590.5,multiline,none,-1,False,recently_moving,7.57,83.27,True,True
1034,34.4667,1531,car,0.7189,1250,653,1443,740,1346.5,696.5,multiline,none,-1,False,moving,17.64,194.02,True,True
1034,34.4667,1608,truck,0.8153,1157,524,1493,655,1325.0,589.5,multiline,none,-1,False,stationary,8.11,89.17,False,True
1035,34.5,1531,car,0.7173,1268,655,1456,741,1362.0,698.0,multiline,none,-1,False,moving,17.35,190.81,True,True
1035,34.5,1608,truck,0.7726,1147,524,1479,655,1313.0,589.5,multiline,none,-1,False,stationary,8.73,95.96,False,True
1036,34.5333,1608,truck,0.8836,1139,524,1464,656,1301.5,590.0,multiline,none,-1,False,stationary,9.35,102.84,False,True
1037,34.5667,1608,truck,0.7487,1130,524,1449,656,1289.5,590.0,multiline,none,-1,False,stationary,9.74,107.09,False,True
1038,34.6,1608,truck,0.7519,1121,524,1435,656,1278.0,590.0,multiline,none,-1,False,stationary,9.93,109.15,False,True
1039,34.6333,1608,truck,0.8913,1113,524,1421,657,1267.0,590.5,multiline,none,-1,False,stationary,9.97,109.6,False,True
1039,34.6333,1641,car,0.6596,0,570,30,622,15.0,596.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1040,34.6667,1608,truck,0.8419,1108,524,1408,657,1258.0,590.5,multiline,none,-1,False,stationary,9.91,108.89,False,True
1040,34.6667,1641,car,0.5133,0,568,31,622,15.5,595.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1041,34.7,1608,truck,0.5565,1102,523,1396,657,1249.0,590.0,multiline,none,-1,False,stationary,9.84,108.15,False,True
1041,34.7,1641,car,0.874,0,567,35,623,17.5,595.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1042,34.7333,1608,truck,0.7796,1094,523,1384,657,1239.0,590.0,multiline,none,-1,False,stationary,9.84,108.14,False,True
1042,34.7333,1641,car,0.9038,0,565,42,625,21.0,595.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1043,34.7667,1608,truck,0.7142,1087,523,1374,657,1230.5,590.0,multiline,none,-1,False,stationary,9.88,108.62,False,True
1043,34.7667,1641,car,0.7837,0,563,51,627,25.5,595.0,multiline,none,-1,False,recently_moving,1.41,5.46,True,True
1044,34.8,1608,truck,0.8739,1078,523,1363,657,1220.5,590.0,multiline,none,-1,False,stationary,9.99,109.81,False,True
1044,34.8,1641,car,0.8909,0,562,60,629,30.0,595.5,multiline,none,-1,False,recently_moving,1.8,8.76,True,True
1045,34.8333,1608,truck,0.831,1069,522,1352,657,1210.5,589.5,multiline,none,-1,False,stationary,10.13,111.45,False,True
